index,liqd,kof,price_last,name,price,name_id
301,a_liqd,0.97,417.8178,★ Bayonet | Fade (Factory New),420.7569,42391
296,a_liqd,0.99,423.3636,★ Sport Gloves | Omega (Field-Tested),418.7007,45509
343,,0.99,408.0285,★ StatTrak™ Karambit | Autotronic (Well-Worn),418.7007,44056
79,zz,0.9,370.11,Sticker | s1mple (Gold) | Boston 2018,418.284,41824
286,a_liqd,0.99,431.0361,★ Hand Wraps | Cobalt Skulls (Field-Tested),417.1662,45471
297,a_liqd,0.99,426.4326,★ Skeleton Knife | Blue Steel (Field-Tested),417.1662,776958
309,zz,0.99,417.2256,★ Hand Wraps | Spruce DDPAT (Factory New),417.1662,42887
298,a_liqd,0.99,417.2256,★ Survival Knife | Fade (Factory New),415.6317,776827
290,liqd,0.99,426.4326,★ StatTrak™ Survival Knife | Fade (Factory New),415.11,777055
305,a_liqd,0.99,426.4326,★ Butterfly Knife | Night (Minimal Wear),415.11,42567
295,a_liqd,0.99,423.3636,★ Skeleton Knife | Stained (Minimal Wear),415.11,776793
237,,0.99,415.11,★ StatTrak™ M9 Bayonet | Case Hardened (Factory New),415.11,45133
357,a_liqd,0.99,421.8291,★ Nomad Knife | Crimson Web (Minimal Wear),412.5627,776927
337,,0.99,415.11,★ StatTrak™ Ursus Knife | Fade (Factory New),412.5627,759760
344,liqd,0.99,411.0975,★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New),412.5627,43839
352,,0.99,421.8291,★ Sport Gloves | Amphibious (Well-Worn),411.0282,422857
313,bad,0.99,410.11,★ Butterfly Knife | Urban Masked (Factory New),411.0282,755670
113,a_liqd,0.96,411.0,★ Bayonet | Marble Fade (Factory New),411.0,42409
308,a_liqd,0.99,417.2256,★ Driver Gloves | King Snake (Field-Tested),410.11,45504
338,a_liqd,0.99,410.11,★ Karambit | Case Hardened (Minimal Wear),410.11,42987
340,bad,0.99,403.425,★ StatTrak™ Skeleton Knife | Stained (Minimal Wear),410.11,777247
329,a_liqd,0.99,400.356,★ Bayonet | Marble Fade (Minimal Wear),410.11,42410
328,bad,0.99,435.6396,★ StatTrak™ Butterfly Knife | Night (Minimal Wear),407.9592,43422
347,liqd,0.99,425.11,★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),407.9592,769910
320,newq,0.99,421.8291,★ Hand Wraps | Giraffe (Minimal Wear),407.9592,836095
336,,0.99,408.0285,★ StatTrak™ Paracord Knife | Case Hardened (Factory New),407.9592,777165
316,a_liqd,0.99,405.11,★ Survival Knife | Crimson Web (Minimal Wear),407.9592,776662
302,,0.99,415.11,★ StatTrak™ Butterfly Knife | Damascus Steel (Minimal Wear),405.11,43409
362,liqd,0.99,400.356,★ StatTrak™ Nomad Knife | Fade (Factory New),405.11,776852
348,,0.99,391.149,StatTrak™ AK-47 | Asiimov (Factory New),405.11,763486
369,bad,0.99,410.11,★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),403.3656,43393
322,a_liqd,0.99,405.11,★ Butterfly Knife | Blue Steel (Minimal Wear),403.3656,42534
364,a_liqd,0.99,392.6835,★ Talon Knife | Crimson Web (Minimal Wear),403.3656,759517
321,liqd,0.99,400.356,AK-47 | Fire Serpent (Field-Tested),401.8311,33896
323,a_liqd,0.99,406.494,★ Butterfly Knife | Damascus Steel (Minimal Wear),400.2966,42553
400,bad,0.99,395.7525,★ StatTrak™ Butterfly Knife | Blue Steel (Battle-Scarred),398.7621,43390
319,a_liqd,0.99,392.6835,★ Butterfly Knife | Case Hardened (Minimal Wear),397.2276,42544
331,,0.99,391.149,StatTrak™ AWP | Containment Breach (Factory New),397.2276,776694
335,,0.99,403.425,★ Skeleton Knife | Case Hardened (Well-Worn),395.6931,776905
346,,0.99,411.0975,★ StatTrak™ Karambit,395.11,43701
358,,0.99,406.494,★ Specialist Gloves | Crimson Kimono (Battle-Scarred),395.11,43232
355,a_liqd,0.99,392.6835,★ M9 Bayonet | Tiger Tooth (Factory New),392.6241,43136
342,a_liqd,0.99,383.4864,★ Bayonet | Fade (Minimal Wear),392.6241,42392
311,zz,0.9,386.27099999999996,Sticker | kennyS (Gold) | Katowice 2019,391.788,768617
317,,0.99,410.11,StatTrak™ Desert Eagle | Printstream (Factory New),391.0896,781718
350,a_liqd,0.99,391.149,★ Talon Knife | Tiger Tooth (Factory New),391.0896,769563
366,zz,0.99,391.149,★ Bayonet | Ultraviolet (Factory New),391.0896,42437
341,a_liqd,0.99,388.08,★ Butterfly Knife | Blue Steel (Field-Tested),391.0896,42533
285,zz,0.99,383.4864,★ Bloodhound Gloves | Guerrilla (Factory New),390.11,755937
363,,0.99,392.6835,★ Butterfly Knife | Crimson Web (Well-Worn),388.0206,42549
356,a_liqd,0.99,395.7525,★ Ursus Knife | Fade (Factory New),386.496,759462
330,a_liqd,0.99,383.4864,★ Karambit,386.496,42961
373,,0.99,400.356,★ Butterfly Knife | Blue Steel (Battle-Scarred),385.11,42531
655,zz,0.99,383.4864,★ StatTrak™ Butterfly Knife | Urban Masked (Factory New),383.4864,756315
368,liqd,0.99,392.6835,★ Moto Gloves | Polygon (Minimal Wear),383.42699999999996,45534
378,,0.99,385.0209,★ Butterfly Knife | Blue Steel (Well-Worn),383.42699999999996,42535
367,a_liqd,0.99,377.3484,★ Moto Gloves | POW! (Field-Tested),383.42699999999996,45432
365,,0.99,355.11,MP9 | Wild Lily (Factory New),383.42699999999996,776185
299,zz,0.9,376.515,Sticker | ZywOo (Gold) | Katowice 2019,382.032,768772
425,,0.99,366.6069,★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested),381.8925,43399
351,a_liqd,0.99,385.0209,★ Survival Knife | Fade (Minimal Wear),380.358,777061
334,,0.99,380.11,★ StatTrak™ Talon Knife | Doppler (Minimal Wear),380.11,770512
333,,0.99,380.11,★ Talon Knife | Doppler (Minimal Wear),380.11,769501
371,,0.99,377.3484,StatTrak™ AWP | Lightning Strike (Factory New),378.8235,38310
379,bad,0.99,388.08,★ Skeleton Knife | Blue Steel (Well-Worn),377.289,775719
375,a_liqd,0.99,383.4864,★ Paracord Knife | Slaughter (Factory New),377.289,776846
354,,0.99,383.4864,★ StatTrak™ Butterfly Knife | Crimson Web (Well-Worn),377.289,43405
405,zz,0.99,383.4864,★ StatTrak™ Bayonet | Autotronic (Minimal Wear),377.289,43267
398,newq,0.99,357.4098,M4A1-S | Welcome to the Jungle (Battle-Scarred),377.289,836075
386,,0.99,386.5554,★ StatTrak™ Skeleton Knife | Night Stripe (Minimal Wear),375.7545,777149
413,,0.99,380.4174,★ StatTrak™ Butterfly Knife | Blue Steel (Field-Tested),375.7545,43392
385,a_liqd,0.99,365.0724,★ Ursus Knife | Fade (Minimal Wear),375.7545,762269
380,a_liqd,0.99,365.0724,★ Specialist Gloves | Fade (Field-Tested),375.7545,45508
403,a_liqd,0.99,357.4098,★ Karambit | Damascus Steel (Factory New),375.7545,42994
349,liqd,0.99,375.11,★ Karambit | Doppler (Minimal Wear),375.11,42999
388,,0.99,375.11,★ StatTrak™ Karambit | Damascus Steel (Factory New),371.151,43728
418,,0.99,315.11,★ StatTrak™ Butterfly Knife | Blue Steel (Well-Worn),371.151,43394
372,,0.99,383.4864,★ StatTrak™ Karambit | Crimson Web (Field-Tested),370.11,43726
280,,0.99,370.11,★ StatTrak™ Bayonet | Marble Fade (Minimal Wear),370.11,43308
414,liqd,0.99,370.11,★ Moto Gloves | Turtle (Minimal Wear),370.11,45581
393,bad,0.99,362.0034,★ StatTrak™ Skeleton Knife | Blue Steel (Battle-Scarred),370.11,776856
790,zz,0.99,398.8215,★ StatTrak™ M9 Bayonet | Doppler (Minimal Wear),368.082,43804
374,a_liqd,0.99,383.4864,★ Nomad Knife | Fade (Factory New),368.082,776440
423,,0.99,371.2104,★ Hand Wraps | Cobalt Skulls (Well-Worn),368.082,755893
826,,0.99,368.1414,★ StatTrak™ Classic Knife | Fade (Minimal Wear),368.082,773894
339,,0.99,360.4788,★ StatTrak™ Skeleton Knife | Blue Steel (Field-Tested),368.082,777087
470,newq,0.99,348.2028,★ Broken Fang Gloves | Yellow-banded (Minimal Wear),368.082,835904
394,a_liqd,0.99,383.4864,★ Karambit | Slaughter (Field-Tested),366.5574,43034
417,a_liqd,0.99,366.6069,★ Talon Knife | Tiger Tooth (Minimal Wear),366.5574,769858
459,,0.99,366.6069,★ StatTrak™ Karambit | Black Laminate (Minimal Wear),366.5574,43707
404,bad,0.99,362.0034,★ StatTrak™ Skeleton Knife | Blue Steel (Well-Worn),366.5574,776857
381,a_liqd,0.99,351.2718,★ Karambit | Black Laminate (Minimal Wear),366.5574,42969
361,liqd,0.99,365.11,★ StatTrak™ M9 Bayonet | Doppler (Factory New),365.11,43803
399,,0.99,365.0724,★ M9 Bayonet | Black Laminate (Factory New),365.0229,43059
410,,0.99,363.5379,★ StatTrak™ Ursus Knife | Crimson Web (Minimal Wear),365.0229,761997
402,liqd,0.99,360.4788,★ Moto Gloves | Boom! (Minimal Wear),365.0229,43148
376,a_liqd,0.99,355.8753,★ Bayonet | Autotronic (Minimal Wear),365.0229,42353
454,,0.99,351.2718,★ StatTrak™ Karambit | Freehand (Factory New),365.0229,43739
473,zz,0.9,335.11,Sticker | olofmeister (Gold) | Krakow 2017,363.906,41733
345,liqd,0.99,385.0209,★ Specialist Gloves | Mogul (Minimal Wear),363.4884,45606
377,,0.99,383.4864,★ Skeleton Knife | Blue Steel (Battle-Scarred),363.4884,776880
438,zz,0.99,355.8753,★ Karambit | Autotronic (Battle-Scarred),361.9539,42962
360,liqd,0.99,361.0,★ Bayonet | Gamma Doppler (Factory New),361.0,42402
420,a_liqd,0.99,343.5993,★ Ursus Knife | Crimson Web (Minimal Wear),360.4194,759421
396,a_liqd,0.99,368.1414,★ Karambit | Crimson Web (Field-Tested),357.3504,42990
384,a_liqd,0.99,362.0034,★ M9 Bayonet | Autotronic (Field-Tested),357.3504,43055
392,a_liqd,0.99,355.8753,★ Butterfly Knife | Damascus Steel (Field-Tested),357.3504,42552
443,bad,0.99,337.4613,★ Butterfly Knife | Forest DDPAT (Factory New),357.3504,42559
397,newq,0.99,398.8215,★ Sport Gloves | Big Game (Well-Worn),355.8159,836042
449,,0.99,365.0724,★ StatTrak™ Karambit | Case Hardened (Field-Tested),355.11,43722
419,a_liqd,0.99,352.8063,★ Butterfly Knife | Case Hardened (Field-Tested),355.11,42543
401,,0.99,360.4788,★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested),352.7469,43408
498,a_liqd,0.99,358.9443,★ Skeleton Knife | Stained (Field-Tested),352.7469,776763
411,,0.99,352.8063,★ Shadow Daggers | Crimson Web (Factory New),352.7469,45414
428,z_very_new,0.99,352.8063,★ StatTrak™ Nomad Knife | Fade (Minimal Wear),352.7469,779155
387,a_liqd,0.99,346.6683,★ M9 Bayonet | Tiger Tooth (Minimal Wear),352.7469,43137
430,liqd,0.99,346.6683,★ Hand Wraps | CAUTION! (Well-Worn),352.7469,836140
447,,0.99,351.2718,★ StatTrak™ Karambit | Autotronic (Battle-Scarred),351.2124,43702
432,bad,0.99,346.6683,★ Karambit | Blue Steel (Factory New),351.2124,44245
370,,0.99,383.4864,★ Paracord Knife | Case Hardened (Factory New),350.11,777147
395,,0.99,355.8753,★ Karambit | Lore (Well-Worn),350.11,43016
390,zz,0.9,360.11,Sticker | s1mple (Gold) | London 2018,348.57,761042
359,a_liqd,0.99,375.8139,★ Skeleton Knife | Night Stripe (Minimal Wear),348.1533,776893
434,,0.99,346.6683,★ StatTrak™ M9 Bayonet | Autotronic (Field-Tested),346.6188,43777
446,,0.99,345.1338,★ StatTrak™ Talon Knife | Slaughter (Minimal Wear),346.6188,760273
416,bad,0.99,375.8139,★ Sport Gloves | Omega (Well-Worn),345.0843,755679
437,newq,0.99,368.1414,★ Moto Gloves | Smoke Out (Field-Tested),345.0843,835732
501,,0.99,345.1338,★ StatTrak™ Karambit | Slaughter (Field-Tested),345.0843,43759
415,z_very_new,0.99,345.0,★ StatTrak™ Bayonet | Doppler (Factory New),345.0,43292
448,zz,0.99,343.5993,★ Specialist Gloves | Forest DDPAT (Factory New),343.5498,43241
466,,0.99,342.0648,★ StatTrak™ Butterfly Knife | Case Hardened (Well-Worn),342.0153,43401
408,,0.99,342.0648,★ Butterfly Knife | Stained (Factory New),342.0153,42583
559,zz,0.99,320.11,★ StatTrak™ M9 Bayonet | Lore (Well-Worn),342.0153,43817
465,,0.99,335.11,★ StatTrak™ Talon Knife | Case Hardened (Minimal Wear),340.4808,759638
421,z_very_new,0.99,335.11,★ Nomad Knife | Fade (Minimal Wear),340.4808,776832
422,a_liqd,0.99,348.2028,★ M9 Bayonet | Slaughter (Minimal Wear),338.9463,43130
442,,0.99,337.4613,★ Skeleton Knife | Case Hardened (Battle-Scarred),338.9463,777039
406,a_liqd,0.99,352.8063,★ Talon Knife | Slaughter (Minimal Wear),337.4118,759742
431,newq,0.99,348.2028,★ Sport Gloves | Scarlet Shamagh (Well-Worn),337.4118,836040
441,bad,0.99,345.1338,★ StatTrak™ Skeleton Knife | Stained (Field-Tested),337.4118,776861
479,,0.99,340.5303,★ StatTrak™ M9 Bayonet | Slaughter (Minimal Wear),337.4118,43834
450,,0.99,338.9958,★ Butterfly Knife | Damascus Steel (Battle-Scarred),337.4118,42550
1040,,0.99,230.0859,★ StatTrak™ Bowie Knife | Crimson Web (Minimal Wear),337.4118,43345
427,a_liqd,0.99,340.5303,★ Karambit | Case Hardened (Field-Tested),335.8773,42986
523,bad,0.99,322.1262,★ StatTrak™ Karambit | Black Laminate (Field-Tested),335.8773,43706
382,liqd,0.99,335.0,★ M9 Bayonet | Doppler (Factory New),335.0,43091
827,zz,0.9,278.901,Sticker | King on the Field,335.11,40404
436,a_liqd,0.99,337.4613,★ Karambit | Black Laminate (Field-Tested),335.11,42968
440,a_liqd,0.99,351.2718,★ Bayonet | Slaughter (Factory New),332.8083,42426
478,,0.99,331.3332,★ StatTrak™ Bayonet | Slaughter (Factory New),332.8083,43320
504,,0.99,320.11,★ Sport Gloves | Superconductor (Battle-Scarred),332.8083,43261
541,,0.99,330.11,★ StatTrak™ Survival Knife | Slaughter (Factory New),331.2738,777089
506,,0.99,308.3157,★ StatTrak™ Bayonet | Tiger Tooth (Factory New),331.2738,43327
433,,0.99,348.2028,★ M9 Bayonet | Lore (Well-Worn),330.11,43109
389,newq,0.99,340.5303,★ Moto Gloves | Blood Pressure (Field-Tested),330.11,835747
512,,0.99,323.6607,★ StatTrak™ Karambit | Bright Water (Factory New),330.11,43718
517,,0.99,322.1262,★ StatTrak™ Karambit | Damascus Steel (Minimal Wear),330.11,43730
383,zz,0.9,333.279,Sticker | s1mple (Gold) | Katowice 2019,330.11,768704
453,a_liqd,0.99,331.3332,★ Karambit | Ultraviolet (Minimal Wear),328.2147,43046
471,,0.99,326.7297,★ StatTrak™ Paracord Knife | Slaughter (Minimal Wear),328.2147,777050
487,,0.99,325.1952,★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),328.2147,43437
426,,0.99,327.11,★ M9 Bayonet | Gamma Doppler (Minimal Wear),327.11,44004
424,newq,0.99,342.0648,AK-47 | Panthera onca (Factory New),325.1457,835826
458,liqd,0.99,335.11,★ Butterfly Knife | Damascus Steel (Well-Worn),325.1457,42554
500,,0.99,325.1952,★ StatTrak™ Bayonet | Lore (Field-Tested),325.1457,43305
452,,0.99,323.6607,★ Karambit | Crimson Web (Well-Worn),325.1457,42992
457,zz,0.99,337.4613,★ Bayonet | Night (Factory New),323.6112,44000
456,zz,0.99,322.1262,★ Karambit | Freehand (Factory New),323.6112,43007
539,,0.99,315.11,AK-47 | Fire Serpent (Well-Worn),323.6112,33898
460,zz,0.99,306.7911,★ Specialist Gloves | Buckshot (Factory New),323.6112,759504
435,a_liqd,0.99,335.9268,★ Skeleton Knife | Night Stripe (Field-Tested),322.0767,776755
468,,0.99,322.1262,★ M9 Bayonet | Case Hardened (Factory New),322.0767,43078
464,,0.99,322.1262,★ StatTrak™ Flip Knife | Lore (Factory New),322.0767,43541
461,a_liqd,0.99,322.1262,★ Bayonet | Lore (Field-Tested),322.0767,42406
439,,0.9,313.758,Sticker | Titan (Holo) | Katowice 2015,320.67900000000003,40982
480,,0.99,331.3332,★ StatTrak™ Butterfly Knife | Crimson Web (Battle-Scarred),320.5422,43402
476,,0.99,330.11,★ Butterfly Knife | Crimson Web (Battle-Scarred),320.5422,42546
485,,0.99,320.5917,StatTrak™ AWP | Lightning Strike (Minimal Wear),320.5422,38311
444,liqd,0.99,320.11,★ M9 Bayonet | Doppler (Minimal Wear),320.11,43092
445,zz,0.99,320.11,★ Bayonet | Gamma Doppler (Minimal Wear),320.11,42403
451,,0.99,325.1952,★ Driver Gloves | King Snake (Well-Worn),320.11,45550
511,,0.99,322.1262,StatTrak™ M4A4 | The Emperor (Factory New),320.11,769591
490,,0.99,322.1262,★ Karambit | Black Laminate (Well-Worn),320.11,42970
463,,0.99,330.11,★ StatTrak™ Karambit | Ultraviolet (Minimal Wear),317.4732,43769
516,,0.99,311.3847,StatTrak™ M4A4 | Asiimov (Field-Tested),317.4732,38844
540,newq,0.99,330.11,★ Specialist Gloves | Field Agent (Well-Worn),315.9387,836185
505,bad,0.99,325.1952,★ StatTrak™ Skeleton Knife | Night Stripe (Field-Tested),315.9387,776706
475,a_liqd,0.99,323.6607,★ Karambit | Damascus Steel (Minimal Wear),315.9387,42996
528,bad,0.99,322.1262,★ StatTrak™ Karambit | Black Laminate (Battle-Scarred),315.9387,43705
499,,0.99,317.5227,★ StatTrak™ Butterfly Knife | Case Hardened (Battle-Scarred),315.9387,43398
484,z_very_new,0.99,315.9882,★ StatTrak™ Ursus Knife | Marble Fade (Minimal Wear),315.9387,771032
455,zz,0.99,315.11,★ StatTrak™ Butterfly Knife | Stained (Factory New),315.11,755736
412,newq,0.99,362.0034,★ Moto Gloves | Finish Line (Field-Tested),315.11,835888
495,a_liqd,0.99,320.5917,★ Butterfly Knife | Boreal Forest (Minimal Wear),315.11,42539
489,,0.99,315.9882,★ Butterfly Knife | Case Hardened (Well-Worn),315.11,42545
483,,0.99,311.3847,★ Karambit | Black Laminate (Battle-Scarred),315.11,42966
536,,0.99,310.11,★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred),315.11,43423
467,,0.99,312.9192,★ M9 Bayonet | Autotronic (Well-Worn),312.8697,43057
474,a_liqd,0.99,320.11,★ Butterfly Knife | Ultraviolet (Field-Tested),311.3352,42590
491,a_liqd,0.99,315.9882,★ Bayonet | Tiger Tooth (Factory New),311.3352,42434
555,bad,0.99,311.3847,★ StatTrak™ Butterfly Knife | Boreal Forest (Minimal Wear),310.11,43397
601,newq,0.99,310.11,★ Sport Gloves | Nocts (Well-Worn),310.11,836091
510,zz,0.99,306.7911,★ StatTrak™ Bayonet | Crimson Web (Minimal Wear),310.11,43287
494,a_liqd,0.99,305.2566,★ Talon Knife | Case Hardened (Minimal Wear),310.11,760335
552,,0.99,311.3847,★ Karambit | Case Hardened (Well-Worn),308.2761,42988
515,a_liqd,0.99,311.3847,★ Specialist Gloves | Emerald Web (Field-Tested),308.2761,43237
532,,0.99,300.11,★ Butterfly Knife | Case Hardened (Battle-Scarred),308.2761,42541
564,bad,0.99,276.111,★ StatTrak™ Karambit | Black Laminate (Well-Worn),308.2761,43708
557,zz,0.99,306.8604,★ StatTrak™ Paracord Knife | Boreal Forest (Factory New),306.8604,778843
543,newq,0.99,326.7297,★ Specialist Gloves | Lt. Commander (Field-Tested),306.7416,836010
587,newq,0.99,306.7911,★ Driver Gloves | Rezan the Red (Minimal Wear),306.7416,835988
481,zz,0.99,306.7911,★ StatTrak™ Butterfly Knife | Damascus Steel (Well-Worn),306.7416,43410
556,zz,0.99,306.7911,★ StatTrak™ Paracord Knife | Crimson Web (Well-Worn),306.7416,778377
530,a_liqd,0.99,300.11,★ Talon Knife | Slaughter (Field-Tested),306.7416,759713
574,,0.99,280.11,★ StatTrak™ Paracord Knife | Case Hardened (Minimal Wear),306.7416,777175
429,z_very_new,0.99,358.9542,★ StatTrak™ Talon Knife | Tiger Tooth (Minimal Wear),306.7416,770929
538,,0.99,300.11,★ StatTrak™ Flip Knife | Crimson Web (Minimal Wear),305.2071,43523
586,a_liqd,0.99,297.5841,★ Karambit | Lore (Battle-Scarred),305.2071,43013
477,bad,0.99,315.11,★ Skeleton Knife | Night Stripe (Well-Worn),303.6726,776044
602,a_liqd,0.99,315.11,★ Paracord Knife | Slaughter (Minimal Wear),303.6726,776903
502,a_liqd,0.99,305.2566,★ Bayonet | Crimson Web (Minimal Wear),303.6726,42382
519,a_liqd,0.99,305.2566,★ Driver Gloves | Crimson Weave (Field-Tested),303.6726,42602
508,a_liqd,0.99,305.2566,★ Butterfly Knife | Rust Coat (Battle-Scarred),302.1381,42569
535,a_liqd,0.99,300.11,★ Karambit | Blue Steel (Minimal Wear),302.1381,42973
486,liqd,0.99,301.11,★ Bayonet | Doppler (Factory New),301.11,42389
488,,0.99,306.7911,★ Karambit | Bright Water (Factory New),300.6036,42980
513,a_liqd,0.99,302.1876,★ M9 Bayonet,300.6036,43052
549,liqd,0.99,300.6531,★ Butterfly Knife | Rust Coat (Well-Worn),300.6036,42570
472,bad,0.99,330.11,★ Butterfly Knife | Scorched (Factory New),300.11,755657
566,,0.99,311.3847,★ StatTrak™ Paracord Knife | Crimson Web (Field-Tested),300.11,777139
568,,0.99,303.7221,StatTrak™ AK-47 | Vulcan (Minimal Wear),300.11,38231
520,liqd,0.99,303.7221,★ StatTrak™ Ursus Knife | Marble Fade (Factory New),300.11,769558
575,bad,0.99,297.5841,★ StatTrak™ Skeleton Knife | Urban Masked (Minimal Wear),300.11,778850
525,a_liqd,0.99,306.7911,★ M9 Bayonet | Autotronic (Battle-Scarred),297.5346,43053
509,liqd,0.99,302.1876,★ StatTrak™ M9 Bayonet,300.5346,43774
526,a_liqd,0.99,300.6531,★ Ursus Knife | Marble Fade (Factory New),297.5346,769503
